ID,ServiceName,Level,Text,ReferenceNumber,RequestID,ProcessID,CreationDate
E25B915D-5D3E-4DC9-B8FA-6B05156F05C0,App4aBirthCertificate@piba.gov.il,5,הכל טוב ,541859,DD4EF170-F3D8-4047-AA45-3B697091E867,NULL,20:08.7
FADB0B4F-3C94-4827-8D37-160D45412BAD,App4aBirthCertificate@piba.gov.il,5,לייצר את התעודה במקום :-),548374,FB3F6917-6EEB-4593-ADAD-A06DFB919997,NULL,45:01.9
BFDE4C0C-20FB-4549-A7F7-3A87BF82F0DE,App4aBirthCertificate@piba.gov.il,5,יפה מאוד,539066,F537E1B6-7156-4792-AEB1-1A6CCE0CEF6C,NULL,29:38.6
761D1C69-EAA0-401C-9303-3AEFB7CB9BDA,App4aBirthCertificate@piba.gov.il,5,קל וברור ,543174,B47C0684-6316-4483-9852-34C340E80037,NULL,59:56.6
7763B914-4612-404F-AB52-6BDA713585CE,App4aBirthCertificate@piba.gov.il,5,אשמח לדעת מתי התעודה תהיה מוכנה בבקשה,547894,1A79BFDF-35A4-460A-8444-DFE91B355F0B,NULL,53:52.3
1FEE77B0-3ED3-4EF2-B84D-0783B0650FCA,App4aBirthCertificate@piba.gov.il,5,תודה,548840,FB471D95-3461-47DD-88B3-171303D430F0,NULL,09:53.0
E306ADCE-E2C7-401E-8657-41EBD692750B,App4aBirthCertificate@piba.gov.il,4,להוציא לכל הילדים יחד,537534,70017614-245F-475F-9D2F-76AFFB04E10F,NULL,29:16.9
F84059E4-90F4-444A-A362-57B6FF121211,App4aBirthCertificate@piba.gov.il,5,ידידותי,547332,63E5F763-0CB9-4EB8-85EB-5BA0A1E9B416,NULL,16:07.3
91C43351-5420-4C59-857D-7440D7F94C11,App4aBirthCertificate@piba.gov.il,4,הכניסה הראשונית הייתה בעייתית ונאמר לי שהקוד  6 ספרות שהוזן הוא לא נכון (על אף שהוא כן היה נכון),542094,85CE2EBB-CC0C-4957-8312-9F0388199BFF,NULL,49:48.7
63AD170B-0666-47E2-95D1-09353F55A0F5,App4aBirthCertificate@piba.gov.il,4,"היה נחמד אם היתה אופציה להשאיר הערות... 
במקרה שלי, עקב שינוי שם יש צורך בציון שני השמות - חשוב ביותר באנגלית.",539143,21C7B953-A2A4-416F-9CDC-B205D0890DE0,NULL,53:16.6
6D3C3927-29AC-41E7-8BCD-58FF3BCACA62,App4aBirthCertificate@piba.gov.il,4,"מכיוון שמדובר בי, ניתן למלא את רוב הטופס בצורה אוטומטית במקום שאצטרך להזין נתונים.",534147,65BBE1A7-E3C4-47DD-B954-73CA93DEDFB2,NULL,40:43.6
488DB489-7CC3-472B-BAF5-5A19F858EE93,App4aBirthCertificate@piba.gov.il,4,התעודה שביקשתי לפני חודשיים טרם התקבלה,535439,FA467DE7-E793-49AF-8F0A-F2EF13223550,NULL,02:36.8
8DECBCD1-D673-4DB5-A91E-64AADCEBC890,App4aBirthCertificate@piba.gov.il,2,"לדעתי זו הפעם השלישית שאני מזמין את התעודה הדו לשונית מאז שאגם נולדה, והיא כל פעם נבלעת בדואר ולא מגיעה",541768,C9BBA96A-17C6-4C38-9144-57D0875F95A0,NULL,11:59.3
E018A8A7-9B6A-4BFF-A7C3-0B2DDBF3D93C,App4aBirthCertificate@piba.gov.il,1,העיר נתניה לא רשומה לכן לא ניתן להשלים את הפעולה ,545207,3324D3CA-D8D5-4A00-9D72-3966C5DF5C18,NULL,20:42.1
E1159732-C4AB-408A-BB33-81B9D53D2108,App4aBirthCertificate@piba.gov.il,5,הכל טוב וברור,544636,0E6D143B-3096-4DCD-9BD4-8DC3D97C30B9,NULL,35:07.2
1FF1D088-F429-4A8E-84EC-5BA85BC5317E,App4aBirthCertificate@piba.gov.il,3,"אם יש אופציה לא למלא את שם האב, למה מכריחים אותי למלא את שם אבי האב. (אם אני לא יודע את שם האב איך אדע את שם ההורים שלו)",543267,40D9B308-4846-4945-8EE5-C6A45F202874,NULL,02:04.9
CD5DE27D-4B0B-494D-B7CD-5D2C47EFCB9C,App4aBirthCertificate@piba.gov.il,2,למה כל כך הרבה פרטים עם נכנסים מאזור האישי ,544729,B5E0977E-76AF-4BD4-BA19-EFC010E856DA,NULL,17:19.8
58E16F42-038E-49A6-988D-0462154ED9B3,App4aBirthCertificate@piba.gov.il,5,שירות יעיל,545978,5C02397A-4AD5-46FB-B5F9-AF751BC27DD8,NULL,48:47.2
CB55EAF9-6C3C-438C-8106-82DC71AE7630,App4aBirthCertificate@piba.gov.il,5,אפשרות לשליחה לכתובת אחרת מהכתובת הרשומה במשרד הפנים ,551550,117F4C94-2FEE-4185-A14A-85BF50D5701D,NULL,26:49.1
7EA23352-183F-407C-9028-69BFA251E81C,App4aBirthCertificate@piba.gov.il,4,אופציה להזמנת שני עותקים,542808,96775733-08F0-4B60-81B2-F65C1BAC6D10,NULL,09:19.5
340A58A2-49AF-4CFE-949A-5D8C249DF57B,App4aBirthCertificate@piba.gov.il,2,אני צריך תעודה במייל! מבקש לשלוח בבקשה למייל fkhury@gmail.com ולא לדואר מכיוון שאינני נמצא בארץ. תודה.,547268,0CD5CE67-17E2-4207-8049-1FEF3F1C486F,NULL,52:38.9
AAEF4997-3AD1-48C3-A225-1C59D3A1CA6F,App4aBirthCertificate@piba.gov.il,5,"נחמד מאוד, רק שיגיע מהר
תודה",543853,4126690F-3D27-441C-93B2-0B923AB3889D,NULL,39:59.2
0C13E4AC-4FDC-47F3-8C46-78C914BCA679,App4aBirthCertificate@piba.gov.il,5,תודה,548853,84D03E1D-903E-4E06-83B2-14776C854E1D,NULL,19:03.6
56DF2D5B-D491-4F3D-9786-757140E25442,App4aBirthCertificate@piba.gov.il,5,שירות יעיל,545975,001F2E3F-FD10-477E-A7CF-856A0E6B72DA,NULL,47:14.1
9E2555D2-8CC0-4B8C-81E3-5E6F513F9479,App4aBirthCertificate@piba.gov.il,3,אני מנסה בפעם השלישית לקבל תעודת לידה. אשמח לסיועכם,547636,188E6757-E0AA-4ED9-B5DA-0D8669961831,NULL,12:57.6
26A7D31D-FC29-4ACB-8A3C-1F901C515EBC,App4aBirthCertificate@piba.gov.il,3,שיתמלאו פרטים באופן אוטומטי,546118,6228AD61-7075-4932-AD9D-DAB4A3BA0E4D,NULL,02:40.3
53134AF0-44DD-4C90-BD2F-8D719F333D62,App4aBirthCertificate@piba.gov.il,5,"מאוד קל ויעיל 
טוב שנין לעשות דרך האינטרנט",534561,E87D80E1-A707-4CC5-8525-2E2660564FE0,NULL,13:53.2
2C466FA5-F781-483F-93C5-8511E1270E1A,App4aBirthCertificate@piba.gov.il,1,יש סימון להראות שאין אב רשום אבל חייבים להכניס את אבי האב? יש לכם בעייה בטופס. אין אב.. אז אין אבי האב..,537448,8E6BDA72-9836-4D72-9A29-EB4C17CCC998,NULL,49:58.5
251D9D12-4DBF-46D5-92C5-5F602038BB18,App4aBirthCertificate@piba.gov.il,4,"טופס זה הוא תיקון לטופס הקודם ששלחתי הבוקר
השם של בעלי באנגלית הוא mordechai zvi
בבקשה תתיחסו לטופס הזה  הנכון
בנוסף, ליעל המופלאה הסבלנית והמקצועית, תודה מיוחדת
",535232,5971FA0E-6597-4F00-B691-D5D2D5C98D28,NULL,45:38.2
E85BE30F-D392-446F-8D19-23DFC43AC6F9,App4aBirthCertificate@piba.gov.il,5,מדהים  נגענו בשעה טובה למעט נחת  תודה,550563,51BD4C80-E38E-44E6-AAB6-BEE60B9D2CAF,NULL,56:10.2
38E53179-A2FD-4884-9AE9-93C073BFA134,App4aBirthCertificate@piba.gov.il,4,משלוח התעודה,539791,02A3EDF5-D90D-4AD6-844E-6DB9F14F8AF6,NULL,48:13.8
A69972F3-8F55-405D-81B1-777E2F50B552,App4aBirthCertificate@piba.gov.il,5,קצר ולענין,544468,34FE2E00-E8E0-4110-8E0E-B85B30804208,NULL,24:50.3
924D63E3-5F0F-450B-ACD2-A00F569BFC56,App4aBirthCertificate@piba.gov.il,4,"מהיר!
אין הרבה לשפר",536868,548AEE29-76B2-4B23-BC17-4F6150398820,NULL,30:50.0
5E8DA96C-E8D8-4892-A32E-2B5BA8A3ED52,App4aBirthCertificate@piba.gov.il,3,"בפעם הראשונה הטופס לא עלה והמתנתי 13 דקות למענה בתמיכה הטכנית עד שהתייאשתי. בנסיון השני, אמרה לי הנציגה אלין למלא את הטופס מחדש, ואז הצלחתי. ",544317,A720158A-4E3F-418E-8134-96CD77556532,NULL,49:12.1
B2959E13-11DB-477F-94B0-95B0015C72DD,App4aBirthCertificate@piba.gov.il,5,"פשוט למילוי
תודה על השירות",543466,3372F58A-D8EC-4540-8190-5EFFDA078BA8,NULL,32:34.7
6B5A712B-F645-48D4-9A49-7CB0A73A5C31,App4aBirthCertificate@piba.gov.il,5,"לשאול האם רוצים את התעודה, במשלוח בדואר",541803,324BBF6D-6579-42D3-AA43-395FE7170281,NULL,34:46.3
A6933F01-99D8-4764-8D96-A16723F84B3F,App4aBirthCertificate@piba.gov.il,4,"לא תמיד העמוד עבד, לפעמים נתקע",540537,38E8389C-8B59-4F50-8F2B-B52A1F9B32D5,NULL,25:04.5
BB82E32C-DAD5-4BFB-898D-34012C7D25B2,App4aBirthCertificate@piba.gov.il,1,"לא יכולתי לשנות את כתובת האימייל.
לא מבינה לאן ישלח הטופס שביקשתי",548205,2483790D-1DD9-4FDA-926D-2ACD8C254F06,NULL,47:59.4
5DE6F07B-18C6-42D8-9BC5-A1FDD4F26A61,App4aBirthCertificate@piba.gov.il,5,נראה לי שאם אני מקישה תז כל הפרטים צריכים לעלות אוטומטית,544287,F90FA9BE-1825-41AE-8744-D5D24D621AA9,NULL,02:18.5
6799D9EF-439F-4F33-B5C7-807A5DB7C8EF,App4aBirthCertificate@piba.gov.il,4,מילוי פרטים ידועים באופן אוטומטי.,534978,851E00A3-5608-496B-8CAC-E8B22866AA37,NULL,04:51.5
5D9EE5B3-ACC2-4D47-B4E3-AF2ED19FC8BF,App4aBirthCertificate@piba.gov.il,4,"רצוי שתהיה אפשרות להכניס הערה. למשל, יש לי שם משפחה קודם, או, איני בטוח באיזה בית חולים נולדתי.",540238,B1002EBB-AFE3-4697-BC8F-BBC68B9D24C8,NULL,18:36.7
6AA522D0-31A1-4ECD-803B-869C22C5DAD7,App4aBirthCertificate@piba.gov.il,5,"הכל היה נוח אבל הנתונים כבר אצלכם אז למה יש צורך למלא הכל , עדיף שתמלאו ובמקרה הצורך נתקן
תודה ",545088,B142F3D5-FCE1-45E8-96E6-3827E7010BFA,NULL,02:59.1
122B3314-B222-4DEE-A0D5-A99DB6FF6DB9,App4aBirthCertificate@piba.gov.il,5,אפשרות לבקש טופס לא דיגיטלי כדי שיהיה לי מקורי...,542608,53EA63AC-281B-4A08-A75F-40D068DD33A7,NULL,59:42.8
9C307AD9-6424-482B-A3E6-813558ED5E17,App4aBirthCertificate@piba.gov.il,3,רשום שניתן להוציא תעודות לידה דו לשוניות דרך האתר. לא הצלחתי להוציא לאף אחת מהבנות שלי. חבל.,537220,36661863-3AEF-4D5F-AE9E-3466C90322C9,NULL,48:33.6
8E683CED-F00A-4F3B-9F91-B03B60038236,App4aBirthCertificate@piba.gov.il,5,"קליל, נגיש, מובן
נהנית מאוד מהאתר הזה
תודה לכם",539454,EDD7CF27-7780-4388-9B03-A2808B211998,NULL,08:21.1
CC56FA3A-0D3A-4046-92A9-87EA323F7A59,App4aBirthCertificate@piba.gov.il,5,מצויין,551312,DD98FA94-A1A6-47C5-BA30-062648C54FD6,NULL,04:10.4
706407DC-9746-4908-8F5F-DB98C9DB396E,App4aBirthCertificate@piba.gov.il,4,מהירות המשלוח,535021,1528C589-7CB8-4CDA-84CC-82FFAF7F0B1B,NULL,06:35.9
CD52D3F1-CC79-497D-B8F1-A0C5127D0C7B,App4aBirthCertificate@piba.gov.il,3,ההנחיות לא ממש ברורות,538173,C497FA16-1E18-4024-BD9A-1AF03F0566B5,NULL,26:37.5
D0A46BED-59A2-428D-9E33-863067881311,App4aBirthCertificate@piba.gov.il,1,מעייף,548552,6C9E6168-221B-499F-99BD-B561EF56DAB9,NULL,14:17.5
614EDE26-317B-44C8-AC4D-8FAF5115907B,App4aBirthCertificate@piba.gov.il,1,"באתר כתוב שניתן להפיק בעצמי העתק תעודת לידה חתומה דיגיטלית
ולמעשה המידע אינו נכון ואקבל את העתק התעודה רק בדואר ישראל.",537697,629FA2EA-6118-4FED-9935-C292404DFCCB,NULL,47:49.4
